1686127231381217280,neutral
2190825828,negative
3169249212,neutral
1389932021724553216,neutral
4880506489,neutral
1876389208060813312,positive
813582735008669698,positive
83415363,negative
1586062052334120961,neutral
1468772172420329482,neutral
1276652664940617729,neutral
21731244,positive
102830204,neutral
898919592453521410,neutral
2255214175,negative
327808606,neutral
1833520377114595330,neutral
1393465199378657284,neutral
1485090088853725186,neutral
815802770536022016,negative
983319134938255360,neutral
230066912,neutral
1586872959536451584,neutral
1545264510851858433,neutral
1534380994198769664,positive
1006416440654811137,positive
1494880674548912131,neutral
251872465,positive
1813030172230361088,negative
1230332493380767744,neutral
1050842250,negative
1764516205837025280,neutral
1672092968109621249,positive
1444444459576528898,neutral
1028344202252492802,positive
1613769510267371520,neutral
1893547252293214210,neutral
270245624,neutral
1676649792,neutral
1417559482801037312,positive
1456961813737017344,neutral
1635102553347178499,negative
1454992375047233536,neutral
86669463,neutral
40173650,positive
1302213826247626752,neutral
25146002,positive
1620115963826823179,positive
1785025007372124160,neutral
1864663037107449856,neutral
1880670783854518272,negative
23454511,neutral
870921579298828288,neutral
1133919672925949952,neutral
896046499095826432,neutral
3238968515,neutral
1905078871785107456,neutral
1730005455215497216,negative
1028222332802715649,positive
531600979,neutral
67071892,neutral
1059241873,neutral
15281391,neutral
1336660338289340416,positive
103033665,neutral
1251400694101352448,neutral
1086363017867153408,positive
1343807773373419520,negative
122232422,neutral
1881411500881137664,neutral
1182035841184456704,neutral
1536778693997039616,neutral
185663478,neutral
143132365,neutral
1818907698311970818,positive
82640260,neutral
2566991,positive
755335633522991107,neutral
1932155559740116992,positive
80983226,neutral
330009940,neutral
22814481,neutral
531992612,neutral
1101321568054112256,positive
88852611,neutral
1619029431879598081,neutral
282768514,positive
229050933,neutral
203490924,neutral
1158638582,neutral
17469289,neutral
1701966348341882880,neutral
1625678419693551616,neutral
16568530,neutral
1724470806,neutral
26602990,positive
1176979927582724096,neutral
1678627584169353216,neutral
1518777973502976000,neutral
737813954961891328,neutral
1520896000570789888,neutral
65522237,positive
1400505993197359104,neutral
1839884338155900928,neutral
30278532,neutral
1716456497134362624,neutral
3256133268,positive
1660807232882081793,neutral
1499372037181169667,negative
1734316011288219648,negative
1968832774636220417,neutral
